evidence_id,from_user,to_user,action,location,remarks,timestamp,id,created_at,updated_at
0967d0fa-c69c-4b92-ab54-ba0efa176bb8,,,Evidence Registered,Shimoga City Center,Evidence logged for case CR-2026-DET-112,2026-08-29 12:45:07,6f38288b-8454-478f-9e37-9d5ab66bff99,2026-08-29 12:45:07,2026-08-29 12:45:07
28864ea0-f28b-46f1-87ae-ba50f402a454,,,Evidence Registered,Harbor Gate A,Evidence logged for case CR-2026-DET-105,2026-08-29 12:45:07,6f42e8f0-b625-4b18-9806-16c922364cbd,2026-08-29 12:45:07,2026-08-29 12:45:07
5ef22c42-876f-4c04-8da7-c156ef30cbca,,,Evidence Registered,Homnabad Cross,Evidence logged for case CR-2026-DET-306,2026-08-29 12:45:08,6f794ea8-06f8-43d7-8279-7a3be475327f,2026-08-29 12:45:08,2026-08-29 12:45:08
0fddef37-8ebc-4e37-a1e7-3bcc6acc6ca2,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,7022ec60-c2d7-48be-a47b-3c8859d6a5f9,2026-08-29 12:45:08,2026-08-29 12:45:08
b0ef9bdd-1e75-4984-b90c-88a67b4a2faa,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,7036bb25-c00c-4205-8086-3ba74eef70c0,2026-08-29 12:45:07,2026-08-29 12:45:07
ba6e7ab8-fa4f-45ac-9ca2-be0b107c3c4b,,,Evidence Registered,Chikkaballapura Town,Evidence logged for case CR-2026-DET-243,2026-08-29 12:45:08,709edb1c-6171-4936-9653-c0bad666a438,2026-08-29 12:45:08,2026-08-29 12:45:08
07ea4100-c582-4278-abcd-62a034c7b6d6,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,7191b335-2042-4071-a7f9-3e56551d8ccc,2026-08-29 12:45:08,2026-08-29 12:45:08
76fc4176-cff8-4942-8df9-cfd7a7b275bb,,,Evidence Registered,Indi Town Center,Evidence logged for case CR-2026-DET-269,2026-08-29 12:45:08,7191f0e0-9926-4278-954c-3cc83ae4dcb8,2026-08-29 12:45:08,2026-08-29 12:45:08
1f1176ea-c2ca-41cb-909e-e3f797949f4b,,,Evidence Registered,Kadur Junction,Evidence logged for case CR-2026-DET-320,2026-08-29 12:45:08,71d28023-f2dd-4769-ac0d-de3d40945058,2026-08-29 12:45:08,2026-08-29 12:45:08
1a83c539-90b5-4a69-8c9b-2d5edba1370a,,,Evidence Registered,Koppal Town Center,Evidence logged for case CR-2026-DET-144,2026-08-29 12:45:08,7206e6d0-4841-4eeb-8477-f46aa7524b51,2026-08-29 12:45:08,2026-08-29 12:45:08
311f90dd-f958-4cb9-9db3-fce42e1f7cbc,5120413d-57fd-47ad-9128-2a5b8dd553d8,5120413d-57fd-47ad-9128-2a5b8dd553d8,Evidence Registered,Devaraja Market Zone,Evidence logged for case CR-2026-DET-084,2026-08-29 12:45:07,724e10a6-fb43-4b08-b7d7-35efb35144ca,2026-08-29 12:45:07,2026-08-29 12:45:07
eb0af730-acad-48da-a45f-08c8153caff4,,,Evidence Registered,Gulbarga University Road,Evidence logged for case CR-2026-DET-166,2026-08-29 12:45:08,726c7f2d-3c8c-46b2-ae6b-304510dd5026,2026-08-29 12:45:08,2026-08-29 12:45:08
4ce18ce5-3217-49a9-91bd-41fc0f3aa8f9,,,Evidence Registered,Ranebennur Cross,Evidence logged for case CR-2026-DET-017,2026-08-29 12:45:07,74b9463f-f52d-4bfc-b57b-84256c5c2d0e,2026-08-29 12:45:07,2026-08-29 12:45:07
af942b2d-219e-45ca-9bd9-a1d8785c57e3,,,Analysis Completed,Forensic Lab,Forensic analysis complete — results filed with charge sheet,2026-08-29 12:45:08,7561988e-e43d-48ba-82d4-8fe9d4c4a348,2026-08-29 12:45:08,2026-08-29 12:45:08
61a667d2-d65c-4bd5-badc-65e0c80e629a,,,Evidence Registered,Betageri Cross,Evidence logged for case CR-2026-DET-042,2026-08-29 12:45:07,75a671b7-5943-4268-b679-ebec5d2fcd14,2026-08-29 12:45:07,2026-08-29 12:45:07
18d149d7-0984-4f0c-8d52-6e7ab05fd367,,,Evidence Registered,Ramanagara Town Center,Evidence logged for case CR-2026-DET-272,2026-08-29 12:45:08,76b1860c-6824-44b1-b936-bdedef74e8be,2026-08-29 12:45:08,2026-08-29 12:45:08
9f095f4e-628d-4eba-bbdd-56840c688f38,5120413d-57fd-47ad-9128-2a5b8dd553d8,5120413d-57fd-47ad-9128-2a5b8dd553d8,Analysis Completed,Forensic Lab,Forensic analysis complete — results filed with charge sheet,2026-08-29 12:45:07,77756629-7613-41cb-8461-48ee77e7ecce,2026-08-29 12:45:07,2026-08-29 12:45:07
e6101836-3d8c-45fd-ac52-caa8cfd7c16d,,,Evidence Registered,Vijayapura Fort Area,Evidence logged for case CR-2026-DET-160,2026-08-29 12:45:08,77b950d3-6274-41fd-83e1-3fe370dc0596,2026-08-29 12:45:08,2026-08-29 12:45:08
457fedff-dcfc-47e0-ae61-3135d2f7ef9c,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,7818a65a-b9ff-4033-b217-a4000394c6a0,2026-08-29 12:45:07,2026-08-29 12:45:07
b37556c3-009c-4f18-921b-35f34f7c7f78,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,786a64d5-3ef0-4d11-a224-dc39549046a6,2026-08-29 12:45:07,2026-08-29 12:45:07
5cde74ae-0e30-45ff-baf5-2734a05b153e,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,78f57dad-2b0d-4eaf-b6f4-a761c3caa81f,2026-08-29 12:45:07,2026-08-29 12:45:07
67ebbb1d-cd44-4b9f-a4e4-e085c2946cad,,,Analysis Completed,Forensic Lab,Forensic analysis complete — results filed with charge sheet,2026-08-29 12:45:07,7938b875-3da4-45b7-aa8b-ae52e8d5b60a,2026-08-29 12:45:07,2026-08-29 12:45:07
424b5f98-5232-464f-ab4d-53c394f778a7,,,Evidence Registered,Hiriyur Junction,Evidence logged for case CR-2026-DET-023,2026-08-29 12:45:07,79862921-dbd0-4ead-8a3e-5a6d2e886a14,2026-08-29 12:45:07,2026-08-29 12:45:07
4b67698c-642a-4445-90df-dd5da620dcbc,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,79a9d09f-8a35-484d-b7cd-e3ddbdf22ed9,2026-08-29 12:45:08,2026-08-29 12:45:08
56c01d24-8078-400b-9d4e-85c25fb04a9b,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,7a5de27d-2d84-4dd6-ab02-4321ca32b50a,2026-08-29 12:45:08,2026-08-29 12:45:08
f41e76b5-07cf-4199-bcbf-3e43124a9c8a,,,Evidence Registered,Gangavathi Road,Evidence logged for case CR-2026-DET-107,2026-08-29 12:45:07,7aba0fc3-d00d-43b5-a745-e600b66a6afb,2026-08-29 12:45:07,2026-08-29 12:45:07
015c8e9a-e741-458c-b171-7552817e50e2,,,Evidence Registered,Yadagir Town Center,Evidence logged for case CR-2026-DET-106,2026-08-29 12:45:07,7b281d26-7f1b-4759-8019-bcd0a6e4b9f5,2026-08-29 12:45:07,2026-08-29 12:45:07
887722ea-52c0-444d-933b-a977b2c41e04,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,7cc5da5a-a8c3-4d77-b55f-37f6eb9cb148,2026-08-29 12:45:07,2026-08-29 12:45:07
db1305d2-e39d-40bc-a039-9af60f9916ec,,,Analysis Completed,Forensic Lab,Forensic analysis complete — results filed with charge sheet,2026-08-29 12:45:08,7cc6a9d9-a557-422f-8fc6-112e6d6745df,2026-08-29 12:45:08,2026-08-29 12:45:08
65cd572a-b2cf-4dab-8b15-b078a0a0a20d,,,Evidence Registered,Koramangala Layout,Evidence logged for case CR-2026-DET-099,2026-08-29 12:45:07,7e0edc7a-443a-4c39-be22-a466bf851cf3,2026-08-29 12:45:07,2026-08-29 12:45:07
56bc6e27-06e1-43d9-bd96-24e09bf08e07,5120413d-57fd-47ad-9128-2a5b8dd553d8,5120413d-57fd-47ad-9128-2a5b8dd553d8,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,7e19d7ac-5a53-4c2b-9c87-e1818f3f4078,2026-08-29 12:45:08,2026-08-29 12:45:08
0e17f638-0e62-4393-8637-f54ab07a2ea1,,,Evidence Registered,Ballari Mines Sector B,Evidence logged for case CR-2026-BLR-001,2026-08-29 12:45:07,7ebc7b6f-bf15-4027-93ef-35382f11899a,2026-08-29 12:45:07,2026-08-29 12:45:07
8dd7f5e7-1dcc-4d7d-8608-7c9918f054a2,,,Evidence Registered,Udupi Krishna Math Road,Evidence logged for case CR-2026-DET-261,2026-08-29 12:45:08,7ec49daf-0b56-432d-b1bd-affd68509337,2026-08-29 12:45:08,2026-08-29 12:45:08
95be534c-6b91-4976-b26b-938c8ad238d0,,,Evidence Registered,Ramanagara Town Center,Evidence logged for case CR-2026-DET-025,2026-08-29 12:45:07,7ecd37d0-a31a-4fe2-8cea-2a015169dea5,2026-08-29 12:45:07,2026-08-29 12:45:07
abb5893d-9e56-4d0f-bd4b-05bda9abb388,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,7f417a07-0335-4302-aad5-30a82f29cc04,2026-08-29 12:45:07,2026-08-29 12:45:07
9f68143d-f5d2-48c0-a7f2-92fbf61131f8,,,Evidence Registered,Tiptur Market Area,Evidence logged for case CR-2026-DET-208,2026-08-29 12:45:08,7fa3ad97-63c5-4e1b-a38f-cf9b24ad57c1,2026-08-29 12:45:08,2026-08-29 12:45:08
bb1a0c46-0133-4492-b916-b824aecc3d64,,,Evidence Registered,Surathkal Beach Road,Evidence logged for case CR-2026-DET-079,2026-08-29 12:45:07,8048ecf3-b336-4032-b3ea-848aa18db9d3,2026-08-29 12:45:07,2026-08-29 12:45:07
bb40e654-3161-4069-954e-e62318ac8729,,,Evidence Registered,Mandya Town Center,Evidence logged for case CR-2026-DET-202,2026-08-29 12:45:08,816a2c2d-2012-454e-a312-41c8a7623f77,2026-08-29 12:45:08,2026-08-29 12:45:08
8030806d-2c67-41b5-9291-73a3aa99186c,,,Analysis Completed,Forensic Lab,Forensic analysis complete — results filed with charge sheet,2026-08-29 12:45:08,81908ce8-3307-41d3-8a97-7a3892440bc6,2026-08-29 12:45:08,2026-08-29 12:45:08
c2fd2df6-6e97-4564-9dbf-71e53699ca7f,,,Evidence Registered,Mysuru-Mandya Highway,Evidence logged for case CR-2026-DET-221,2026-08-29 12:45:08,82655d97-c5df-4ad5-814a-4440aad21848,2026-08-29 12:45:08,2026-08-29 12:45:08
c82a7dc1-aafa-44f9-9742-0dc0a1b0eab3,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,82873d3a-18cb-4619-90c9-58d8ed80aaec,2026-08-29 12:45:08,2026-08-29 12:45:08
5193fd14-0c7e-4a3b-8334-b6e42c3b4868,,,Evidence Registered,Harbor Gate A,Evidence logged for case CR-2026-DET-201,2026-08-29 12:45:08,8296f6ea-1d04-4829-8535-edee8bcae1c7,2026-08-29 12:45:08,2026-08-29 12:45:08
5bf06572-07af-431c-8f03-a66cccf7e59d,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,82d9cebb-09e8-454d-ab84-5f4cd865e2d1,2026-08-29 12:45:07,2026-08-29 12:45:07
4ead6bea-f35b-491a-8670-e40340284327,,,Evidence Registered,Yadgir Road Junction,Evidence logged for case CR-2026-DET-244,2026-08-29 12:45:08,82df56b8-f144-496d-96f1-19b82fafb05c,2026-08-29 12:45:08,2026-08-29 12:45:08
85926773-d092-4a11-b2f8-d96ae7de639a,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,82ef7b48-28ce-4b90-b0fb-65a185e8dd77,2026-08-29 12:45:08,2026-08-29 12:45:08
a7e92ff8-eaf3-411e-9556-b4aa2d5d3a10,,,Evidence Registered,Bagalkote Main Road,Evidence logged for case CR-2026-DET-204,2026-08-29 12:45:08,82f3d460-cd3f-484e-be79-4ad371fba1ff,2026-08-29 12:45:08,2026-08-29 12:45:08
ca213bdd-c7dd-4b86-a9ee-2faedd386dfe,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,8324cb3c-d78e-4950-97f8-948445fb71c2,2026-08-29 12:45:07,2026-08-29 12:45:07
e8b37181-c12e-4f6e-82b7-6d62894b1845,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,837c34ae-5c0a-47eb-a5e3-0f8cc3658302,2026-08-29 12:45:08,2026-08-29 12:45:08
f0b33b2b-8641-4e05-81b4-887be96fad6d,,,Evidence Registered,Davanagere Market Road,Evidence logged for case CR-2026-DET-311,2026-08-29 12:45:08,83a31383-75e9-4fff-8723-ec6b5e412e37,2026-08-29 12:45:08,2026-08-29 12:45:08
7d478a82-a37e-49f8-a9b2-1471a8b0f127,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,83bf30a4-100b-4a0e-ae46-5bf804ac168e,2026-08-29 12:45:07,2026-08-29 12:45:07
761ecdc0-2321-4df9-adf2-7503ea126bf5,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,840bf084-6dd7-44e4-8cad-6b93fb696d3a,2026-08-29 12:45:08,2026-08-29 12:45:08
0967d0fa-c69c-4b92-ab54-ba0efa176bb8,,,Analysis Completed,Forensic Lab,Forensic analysis complete — results filed with charge sheet,2026-08-29 12:45:07,84a54b3e-b3a3-4726-b738-3eb9e69a848f,2026-08-29 12:45:07,2026-08-29 12:45:07
a91d732d-0701-43eb-baa2-e6403ff9b815,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,84ad63f5-4e99-4b2b-879a-d78d42d9c574,2026-08-29 12:45:08,2026-08-29 12:45:08
5a4d442c-ff86-4d0d-8fc2-772d3c32015b,,,Evidence Registered,Mandya Town Center,Evidence logged for case CR-2026-DET-287,2026-08-29 12:45:08,84c463cd-df7a-46ee-a8a1-bddbed8116fa,2026-08-29 12:45:08,2026-08-29 12:45:08
940b839d-c5ef-4a71-b6e3-36ea85498f9b,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,850d09f9-735c-4865-8ea2-308008bb372a,2026-08-29 12:45:07,2026-08-29 12:45:07
4b08a98b-8103-4b97-a7d6-0167b19a4c36,,,Evidence Registered,Yellapur Junction,Evidence logged for case CR-2026-DET-251,2026-08-29 12:45:08,860c6425-e746-46e0-8bbe-066f519fbfe9,2026-08-29 12:45:08,2026-08-29 12:45:08
cd20aad7-09a2-4eb1-8332-129a6423b361,,,Evidence Registered,Whitefield Cyber Cell Beat,Evidence logged for case CR-2026-DET-159,2026-08-29 12:45:08,8622c6e4-a4cd-49ae-8040-a35151d7566a,2026-08-29 12:45:08,2026-08-29 12:45:08
660cf5b6-c8b8-48c9-bf59-e570c709a2ca,,,Evidence Registered,Mandya Town Center,Evidence logged for case CR-2026-DET-291,2026-08-29 12:45:08,8676b46b-c6ea-452f-89af-90daf5160ebf,2026-08-29 12:45:08,2026-08-29 12:45:08
c86dcf17-8b18-46c1-b956-ec8f55868ebb,,,Evidence Registered,Harbor Gate A,Evidence logged for case CR-2026-DET-175,2026-08-29 12:45:08,86bbc060-81ce-4e98-bd1d-7682bd6da12c,2026-08-29 12:45:08,2026-08-29 12:45:08
2351eceb-d595-43f1-9b5e-f09f100ee8b5,,,Evidence Registered,Chamarajanagar Town,Evidence logged for case CR-2026-CMR-001,2026-08-29 12:45:07,87627a0e-49fb-4676-b3c4-07e7d2a76ca7,2026-08-29 12:45:07,2026-08-29 12:45:07
af001a65-367c-42b2-9718-ca71b34e148b,,,Evidence Registered,Tumkuru Industrial Road,Evidence logged for case CR-2026-DET-097,2026-08-29 12:45:07,87a4c026-5cc9-4623-993b-254f05825ba2,2026-08-29 12:45:07,2026-08-29 12:45:07
85a2b298-b747-46c7-b11c-a376347cb082,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,87ab10b6-3ce3-4f8e-98be-bf995abf158a,2026-08-29 12:45:08,2026-08-29 12:45:08
7125fc0a-f9df-41d2-a96d-3fdd204d96e2,,,Evidence Registered,Sirsi Town Center,Evidence logged for case CR-2026-DET-313,2026-08-29 12:45:08,8824d904-8e28-4e73-a78e-57aa49fd718f,2026-08-29 12:45:08,2026-08-29 12:45:08
64872efb-a8f1-40f1-80ff-cd5b2948e9b5,,,Evidence Registered,Hiriyur Junction,Evidence logged for case CR-2026-DET-157,2026-08-29 12:45:08,8943b25e-a7c5-4c29-bc3a-5c5688fc7248,2026-08-29 12:45:08,2026-08-29 12:45:08
5e88e411-fb05-45f0-8865-494ca45756e5,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,8947883d-5cee-4a96-9928-fb06fc8d9c44,2026-08-29 12:45:07,2026-08-29 12:45:07
76fc4176-cff8-4942-8df9-cfd7a7b275bb,,,Analysis Completed,Forensic Lab,Forensic analysis complete — results filed with charge sheet,2026-08-29 12:45:08,89537400-7d43-466d-a27b-fbc2f8b10d7f,2026-08-29 12:45:08,2026-08-29 12:45:08
37e64868-e16c-4306-8b9b-b81c4da3e34b,,,Evidence Registered,Haveri Bus Stand Area,Evidence logged for case CR-2026-DET-278,2026-08-29 12:45:08,897d12d6-9a18-4db8-8649-42b71b5eba34,2026-08-29 12:45:08,2026-08-29 12:45:08
9cff4bc2-0cd0-4f4d-aed5-3c753e2c1d1c,,,Evidence Registered,Bellary City Center,Evidence logged for case CR-2026-HSN-001,2026-08-29 12:45:07,8991e5a1-4c53-4067-bfe9-8898ce88fa30,2026-08-29 12:45:07,2026-08-29 12:45:07
0737b2d2-f63a-4711-87be-87d0c70568e6,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,89eb8393-37f8-42d6-9e85-edc4324defa9,2026-08-29 12:45:07,2026-08-29 12:45:07
a2f99c5d-2e08-4a6e-8495-73932c49039c,5120413d-57fd-47ad-9128-2a5b8dd553d8,5120413d-57fd-47ad-9128-2a5b8dd553d8,Evidence Registered,Nazar Mohalla Beat,Evidence logged for case CR-2026-MYS-003,2026-08-29 12:45:07,8a3aaa4b-3728-49d0-b845-99c3d79307c2,2026-08-29 12:45:07,2026-08-29 12:45:07
5c8657db-8734-40f2-921a-19419292d1b2,5120413d-57fd-47ad-9128-2a5b8dd553d8,5120413d-57fd-47ad-9128-2a5b8dd553d8,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,8a5977c4-1095-4cfb-b85a-c1ecb350345b,2026-08-29 12:45:07,2026-08-29 12:45:07
70932c84-b49e-405b-a31e-08338bdcc413,,,Evidence Registered,Jayanagar 4th Block,Evidence logged for case CR-2026-BNG-005,2026-08-29 12:45:07,8a70841b-2e3f-49ab-801f-44ac7adbeaa1,2026-08-29 12:45:07,2026-08-29 12:45:07
5ba3a4e9-53a3-44d4-808e-89d45aec68b0,,,Evidence Registered,Yadgir Road Junction,Evidence logged for case CR-2026-RCR-002,2026-08-29 12:45:07,8af8e81e-a260-4f36-b1a4-7fa94878f241,2026-08-29 12:45:07,2026-08-29 12:45:07
8730233b-2091-4040-aa20-e07b74160f39,,,Evidence Registered,Hospet Town Center,Evidence logged for case CR-2026-DET-068,2026-08-29 12:45:07,8b3a89fe-603f-4a82-9b0a-566fd198581d,2026-08-29 12:45:07,2026-08-29 12:45:07
c27a871f-3743-43bf-bfea-9761dbb262bf,,,Evidence Registered,Jamakhandi Station Road,Evidence logged for case CR-2026-DET-085,2026-08-29 12:45:07,8b5fc657-ffe4-46c1-a8ef-110d1ece91e7,2026-08-29 12:45:07,2026-08-29 12:45:07
9a7ed421-e2df-424e-abd6-5b1ce2eb3702,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,8bcbf3fa-9892-45e4-9357-010ce4df3225,2026-08-29 12:45:08,2026-08-29 12:45:08
5bf06572-07af-431c-8f03-a66cccf7e59d,,,Evidence Registered,Virajpet Cross Road,Evidence logged for case CR-2026-KDG-002,2026-08-29 12:45:07,8c62e0ec-4b1d-45b1-8df6-37a433301a46,2026-08-29 12:45:07,2026-08-29 12:45:07
674271d6-3074-47ee-813e-d77fcc0f0e9b,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,8c851f83-4b0e-4a6d-b67a-b2f012647675,2026-08-29 12:45:07,2026-08-29 12:45:07
dc3d959f-067d-44b2-a5d3-53dd0d079e67,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,8ce1b023-f399-41f3-b9f2-5b146b10235f,2026-08-29 12:45:08,2026-08-29 12:45:08
c7afd526-8f50-48c3-823a-96ab86c5ba5f,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,8d48a642-74e8-4d7d-b591-7a1d2a189353,2026-08-29 12:45:07,2026-08-29 12:45:07
2b5de6a7-3010-4c88-9bbb-50218973c147,,,Evidence Registered,Chikkaballapura Town,Evidence logged for case CR-2026-DET-065,2026-08-29 12:45:07,8dfc78fd-3f73-4a42-9a0b-1af57621c7ca,2026-08-29 12:45:07,2026-08-29 12:45:07
49e6f858-5cee-4ca9-9b00-c2196ecfe116,,,Evidence Registered,Gundlupet Junction,Evidence logged for case CR-2026-CMR-002,2026-08-29 12:45:07,8e1ccd6b-47cc-499b-944b-89207e2241c6,2026-08-29 12:45:07,2026-08-29 12:45:07
3b26d9af-578d-4d75-a328-8182bcacf83a,,,Evidence Registered,Bellary-Hospet Road,Evidence logged for case CR-2026-DET-266,2026-08-29 12:45:08,8e9617d3-db5a-4437-8be7-f95f049fc120,2026-08-29 12:45:08,2026-08-29 12:45:08
e00dd8f8-9939-40f8-acd2-83f08a5507ca,,,Evidence Registered,Arsikere Town Road,Evidence logged for case CR-2026-DET-171,2026-08-29 12:45:08,8ebf5af9-df3a-4ae3-b4b1-dfca0604789f,2026-08-29 12:45:08,2026-08-29 12:45:08
37aa8b92-aad2-4d3f-bdbb-2f8b5e07df88,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,8ec91bfd-1a9b-47d0-b968-348281b4b892,2026-08-29 12:45:07,2026-08-29 12:45:07
2bfdf3f4-44d1-462f-9553-82bce38c2333,5120413d-57fd-47ad-9128-2a5b8dd553d8,5120413d-57fd-47ad-9128-2a5b8dd553d8,Evidence Registered,Devaraja Market Zone,Evidence logged for case CR-2026-MYS-002,2026-08-29 12:45:07,8eee8158-fbcc-409c-aa0e-6fa9d20ef769,2026-08-29 12:45:07,2026-08-29 12:45:07
2c618f8b-888b-422f-88ca-08296cbd218d,,,Evidence Registered,KR Puram Transit Corridor,Evidence logged for case CR-2026-DET-236,2026-08-29 12:45:08,8ff72920-05c2-4d52-98d9-ce0891547af2,2026-08-29 12:45:08,2026-08-29 12:45:08
f65a0fc9-e837-43de-b24f-6be2b31172e3,,,Evidence Registered,Kolar Gold Fields Road,Evidence logged for case CR-2026-KLR-001,2026-08-29 12:45:07,9077fc10-b477-40c4-a071-c7b4051650d5,2026-08-29 12:45:07,2026-08-29 12:45:07
c0e124a3-53d6-42e4-99c6-6afdf1190143,,,Evidence Registered,Camp Area Patrol,Evidence logged for case CR-2026-DET-199,2026-08-29 12:45:08,90cdd169-2db6-4fd6-a0ef-6a9b7791b2b2,2026-08-29 12:45:08,2026-08-29 12:45:08
fa429a39-cb3e-4a31-9766-c6f50305a184,,,Evidence Registered,Hospet Town Center,Evidence logged for case CR-2026-DET-247,2026-08-29 12:45:08,915be2a4-88f2-4a9a-9945-84e826bfbf6f,2026-08-29 12:45:08,2026-08-29 12:45:08
7d478a82-a37e-49f8-a9b2-1471a8b0f127,,,Evidence Registered,Davanagere Market Road,Evidence logged for case CR-2026-DET-050,2026-08-29 12:45:07,9198de7b-c471-4ac3-a80c-fae9fdd673e4,2026-08-29 12:45:07,2026-08-29 12:45:07
5b50830d-e92d-463f-a010-7fb15edfb035,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,91a12c74-06b6-44b1-88b7-f4512f860db5,2026-08-29 12:45:08,2026-08-29 12:45:08
85926773-d092-4a11-b2f8-d96ae7de639a,,,Evidence Registered,KR Puram Transit Corridor,Evidence logged for case CR-2026-DET-290,2026-08-29 12:45:08,92373d28-2812-4d4f-b72c-09dcda35f345,2026-08-29 12:45:08,2026-08-29 12:45:08
fd98708e-8404-4da9-bbce-2297116abd6f,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,9239f766-530c-4d7d-bcd9-3099486ab02c,2026-08-29 12:45:08,2026-08-29 12:45:08
75d49b83-3c12-40e7-b215-41b17c45576b,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,923f73b9-d8d9-4b40-8f0f-ddc2f2f1e2c0,2026-08-29 12:45:07,2026-08-29 12:45:07
c28cd8f2-8fb3-4136-ba36-4546d4c07fca,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,927cf301-f1c1-4745-8aa6-cf4293894aa3,2026-08-29 12:45:08,2026-08-29 12:45:08
cbc08f90-24c1-4d86-bcfb-069fa3e554d2,,,Evidence Registered,Udupi Krishna Math Road,Evidence logged for case CR-2026-DET-057,2026-08-29 12:45:07,92f84010-5acf-48f7-ad34-9d904849a0cf,2026-08-29 12:45:07,2026-08-29 12:45:07
cdb58c2a-3051-4c26-a88d-287b78702f72,,,Evidence Registered,Davanagere Market Road,Evidence logged for case CR-2026-DVG-001,2026-08-29 12:45:07,9341742a-fc0a-49fc-904b-84601e2aa825,2026-08-29 12:45:07,2026-08-29 12:45:07
6669178e-4e99-46e5-8285-49a66f7432f6,,,Analysis Completed,Forensic Lab,Forensic analysis complete — results filed with charge sheet,2026-08-29 12:45:08,937a304e-b94b-4040-bf1a-d7c53c4d5426,2026-08-29 12:45:08,2026-08-29 12:45:08
19b7663c-305c-4c67-a6aa-a84e2ffd4920,,,Evidence Registered,Bagalkote Main Road,Evidence logged for case CR-2026-DET-184,2026-08-29 12:45:08,951c8aa0-6ab1-427a-a3c8-ca528c73bf83,2026-08-29 12:45:08,2026-08-29 12:45:08
a8fa5101-097c-44cf-8b46-e7ca0a8a641f,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,953c9893-46c9-43b1-9f33-5ee07b65de82,2026-08-29 12:45:07,2026-08-29 12:45:07
66329887-c1fd-42c9-b13c-a5fdec26318c,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,955f5c80-8397-43f2-b5d9-b0d8a99715ae,2026-08-29 12:45:07,2026-08-29 12:45:07
