id,fir_number,crime_case_id,investigating_officer_id,complainant_name,complainant_contact,sections,filed_at,status,narrative,attachments,dataset_provenance,source_import_job_id,source_file,source_row_ref
4b665cd5-67af-5222-b4c2-0c92fbe01818,FIR-017737,6a4206fc-de68-5241-b957-6d45915dd1c1,7becb4d7-3c15-50af-8f52-fe42638f31e2,Unknown complainant,,OT-000003,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017737
30ca6183-07ed-5d05-b1ff-b16b961afa19,FIR-017738,0e8cd1e2-f801-58f7-a651-d81218a233fd,d3b122bf-78b7-54c0-9670-89ce6afd98c1,Unknown complainant,,OT-000023,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017738
faff290f-a0cb-5aa0-930f-0507be4dd635,FIR-017739,dd971562-1d49-59d4-a0b3-e58aecb880cb,508cafc9-74d5-59ce-9b16-18ec20958128,Unknown complainant,,OT-000026,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017739
2ae8cf2d-71b0-5313-82db-fbfb7cef91bb,FIR-017740,3534e26e-4290-5269-8e40-f9266633aa79,a7fff579-8a2b-5fa5-a161-f0a09974d238,Unknown complainant,,OT-000003,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017740
9c42bd85-5d17-5a8f-82c5-0390e98ba7fe,FIR-017741,7b6c215f-405a-509a-beee-f65e0216ea21,db31bb0f-577b-5112-92f1-512dc2520f4b,Unknown complainant,,OT-000015,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017741
3467bb21-c3cf-5a7f-bd68-e527cd880b47,FIR-017742,8131660d-eeee-54bb-8450-697d3e010fa0,90e4b503-5f27-5c3e-8ce9-75be0cb188b6,Unknown complainant,,OT-000011,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017742
f6eec2c3-36bb-5325-91e9-0898925cd74d,FIR-017743,620cadaa-089d-54a4-a0c6-28bc09079931,415f55a6-be38-5e3f-84ee-dd514eabf5e1,Unknown complainant,,OT-000029,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017743
4d5cb4f0-e582-5b6d-a259-ccd22db8c93e,FIR-017744,2c044b8c-4715-549a-93f4-4fdbfc782476,5e5322a6-4084-581f-818f-531b371ce10b,Unknown complainant,,OT-000008,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017744
f4b082ce-d4cb-5c2f-9288-8eef87df6e2a,FIR-017745,b747789b-8034-5158-9c96-30987341a9d6,53a8f4fb-f757-5839-be3a-4e617ec028d8,Unknown complainant,,OT-000005,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017745
bd852d1b-adfa-5c1b-b2e8-114468579115,FIR-017746,afa2ae7d-2d8e-59b9-bd9c-e5a3f07129cc,42c03a99-0b90-5a50-a89d-d29b007db519,Unknown complainant,,OT-000024,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017746
8fe0b38e-4df2-58ab-877a-95a5cccdea6e,FIR-017747,8989a9b3-79c2-5c48-98d5-7d77efd5aa8c,884e682b-8ecf-5531-a9d8-e0239e54a707,Unknown complainant,,OT-000021,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017747
78388bba-771c-5406-9f06-e759317e5069,FIR-017748,cdcd01dc-2109-5663-a4b4-25638f992bd9,1d53f203-5ab7-5bbc-9c4b-58dca5863fda,Unknown complainant,,"OT-000030,OT-000029",2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017748
bab1ac2e-b96c-5e22-b890-ad2a669c3d34,FIR-017749,322d0178-6e66-5333-854c-743ce22d139c,804417c8-731c-51ec-ab40-bd128ace596d,Unknown complainant,,OT-000001,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017749
f409a9db-b692-53af-99e3-7bef199ab2c9,FIR-017750,f2b40baf-35dd-5a4a-b795-cc62d6546d79,b2e6aa95-8556-52da-9e03-dd73d2df55a5,Unknown complainant,,OT-000012,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017750
0ff64c66-f6fc-5603-b3c7-4393d0994d27,FIR-017751,53c5e96b-c4b8-5cb9-803f-b39edc4ae681,a4698424-7c2c-5af9-b49a-ae5a5eb4fda2,Unknown complainant,,OT-000018,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017751
7c2fb151-9641-56c5-a3d9-6710e03a8a6b,FIR-017752,cf5ed50f-f806-565c-9a41-4e1a27ce4aca,4794d928-4405-5d21-a776-9e7b3873d229,Unknown complainant,,"OT-000008,OT-000020,OT-000030",2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017752
92a8b798-0292-5e0e-af1f-226ced16a577,FIR-017753,d1c192f8-4c3c-5114-af2d-54f3fba0fc35,e5f8e939-5bb0-505b-9d9e-d9e2a74ccb98,Tamil Nadu Person PERSON-033299,,"OT-000012,OT-000020,OT-000010",2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017753
f04c7802-7b00-5dc2-996a-e4621c26887d,FIR-017754,8c77d368-c9eb-5a0a-b0c0-cef9bf8148bf,5d77b84f-bb4f-56ba-a139-2e606480c3e0,Unknown complainant,,"OT-000015,OT-000024",2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017754
87f578b1-0902-563f-8694-2d33284b3e74,FIR-017755,0b0babc0-b91b-5b49-af34-62327d03c34e,1863a74c-cc49-564b-814c-829e351d165d,Unknown complainant,,OT-000023,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017755
d14bf959-2868-50e0-acc4-04c73849de3a,FIR-017756,2421e138-97af-5f24-b06b-d942ee6b3186,3b794511-95a1-550e-b35a-cf6849177161,Unknown complainant,,OT-000003,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017756
1c56cae7-04e1-5e62-912b-0baf7bc1575d,FIR-017757,d27ba77d-6a0a-5d48-a8ef-a57b2b947367,f3757345-d2fa-5ac4-a9c0-a5af1b539ba7,Unknown complainant,,OT-000017,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017757
87fa47fc-df4c-51d1-bbc8-55b19ce6e5e0,FIR-017758,2bfb7f3c-650c-57ad-894c-ed2532bb7e84,5fa079ee-83b6-5912-931f-1edac4e4fa13,Unknown complainant,,OT-000013,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017758
f59aef30-2f23-565c-a3d4-52484d8f4f1d,FIR-017759,a73c9079-be06-54aa-b9e7-40b3af04ddb4,02aadc15-f801-5d16-ab4d-9a6a9745ac5f,Tamil Nadu Person PERSON-011107,,OT-000005,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017759
630f0ebf-0e33-5bf0-9fa6-a11c2bb2c654,FIR-017760,6e047034-1767-56e5-8bfc-dd3913240fe3,a65ae43a-dbc3-54fd-9f22-414bd3d4e37d,Unknown complainant,,"OT-000026,OT-000019",2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017760
5b8e8fa0-b570-5974-b320-04fd736b0cfd,FIR-017761,3103cbe9-d083-5d14-9ee2-1c7259817412,ab9df4e5-233c-571a-b604-40d200b06ddd,Unknown complainant,,"OT-000016,OT-000014",2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017761
47182eb9-2a76-59b7-9dbd-7575a9169bc7,FIR-017762,ef496b86-4f05-538b-af74-7edba546518e,463f5cb6-2073-5346-b118-30dfae675202,Unknown complainant,,OT-000010,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017762
9ca1b760-4c8c-5074-9ee1-6a169b92611f,FIR-017763,d06bd5c3-1e70-5907-a041-910fe12fb24d,b01bfdd3-79fc-5304-99de-0349b1de300a,Tamil Nadu Person PERSON-018906,,OT-000011,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017763
e3eb7e9e-52c4-5eba-8978-4131b92b428d,FIR-017764,473cd0e9-d4af-528a-8007-3c6d15caa01e,4c652039-403d-5492-9647-2999c1c320d6,Unknown complainant,,OT-000014,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017764
fd2a8782-f23d-5b24-86bb-6214ce3cf69e,FIR-017765,f6aca707-9f2a-5f3b-8612-8da643de4ecc,27c0c6a3-9139-506c-a96a-914188d78a44,Unknown complainant,,OT-000025,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017765
19407407-d3e9-5b88-9374-69fb6e8c5308,FIR-017766,1b8b7458-132c-52be-b397-90a703698d39,435ea314-2ae7-5d4a-ba2d-c1ff6ea4ecf4,Unknown complainant,,OT-000019,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017766
aa172feb-d3eb-5dd3-a391-a3927fa9df09,FIR-017767,488d8a31-6874-5c74-ab85-808630d2348d,b6d6ec85-0101-5e92-a34c-6956f3586b8e,Unknown complainant,,"OT-000010,OT-000026",2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017767
092bbdaf-dfe5-5a99-8938-b5ab151932e4,FIR-017768,c4678e2e-8fb2-59a3-b701-57766360fcd4,ccb30c83-d4c0-5e30-aa4e-bfa2bce00920,Unknown complainant,,OT-000008,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017768
c9a2d4b9-7ef4-502a-b754-71fdd95cf2fe,FIR-017769,4e990179-37f4-558c-9066-4fcd4b48902d,819e4768-15ba-5179-a9a7-66d9c9c172dc,Unknown complainant,,"OT-000020,OT-000024,OT-000001",2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017769
a2887692-129d-5727-bba6-7cb235e55288,FIR-017770,b7caac87-e487-5e1f-b0ce-e4ebbcdb6510,9030fc5b-2e26-5d2a-93c2-f5e1aaadf0b9,Unknown complainant,,OT-000001,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017770
e1bd9dbf-6767-57ee-aa19-f4ebd5eebf36,FIR-017771,049003de-e359-5e41-9d8d-814a227933be,ab8644ff-5f4f-5fbc-a275-f245a6d1bbe4,Unknown complainant,,"OT-000017,OT-000026,OT-000028",2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017771
b678781e-9157-5619-bee6-f16a08b9958b,FIR-017772,262463ad-50f4-5de6-9caa-98302cb668c9,9579bedb-c5f3-51fd-8c6e-2eee232f569a,Unknown complainant,,OT-000016,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017772
3243e900-5aab-5845-a86c-6dba9f886ca1,FIR-017773,3188eaa0-716d-53ef-b3ad-9474ca57c5ab,5184f975-81b9-51fa-a86b-a833cadb5fa1,Tamil Nadu Person PERSON-015358,,OT-000002,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017773
d2576058-d304-5a4b-95d3-9c88c30ac01e,FIR-017774,486eb0f5-4c93-5dc5-bab9-d5e70e79713d,49a04b2a-fb72-5b15-8b71-eff2b521a6d6,Unknown complainant,,OT-000005,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017774
a482aa52-bef2-5a7c-ab9f-3fe832da2dcf,FIR-017775,f56e9b83-27a3-5879-9cad-743ec01fcd5c,b6188cbd-00c5-5972-bb28-43ebf4f7419f,Unknown complainant,,OT-000019,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017775
1b71f63d-a1c2-5962-87cc-348c527e3d5a,FIR-017776,228d881f-d3e3-5e5f-8f94-b4b2380ac3e0,92a63e11-c164-53df-99f0-6ceefaec91f3,Unknown complainant,,OT-000023,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017776
1c07393d-0d7a-5319-8fc1-bcb3898adfbc,FIR-017777,8d4aa880-fa3a-5dcb-b815-db388810abf7,3f343513-5eac-5aaa-92ed-c11169185991,Unknown complainant,,OT-000014,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017777
156669cc-b70b-59b8-9257-9c7257273f3e,FIR-017778,18ce9f82-99a0-57ad-b132-51dc183b69a6,106e609d-8b04-58c5-9ac1-8fa81415d0c0,Unknown complainant,,OT-000007,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017778
b493f2eb-84e2-5ebc-ab57-c10f06fa90d8,FIR-017779,be9138c6-3e4a-56fe-8da6-c3e22c4d515b,b6c320c3-37f6-5e39-8803-cbdae4de78d7,Unknown complainant,,"OT-000018,OT-000028,OT-000012",2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017779
5e9cf7b7-415f-5990-887f-20a5c431fa12,FIR-017780,8a63248c-799e-570e-a35c-c297e8aa5eb6,0f1cc5ee-7ef6-5506-9960-826266861c57,Unknown complainant,,OT-000021,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017780
84bdda3b-5bb2-5a7a-88c9-ccd29f326609,FIR-017781,7bcf8f01-7c0e-598b-a561-a7023164a92e,92158e7d-e8c7-5423-aafc-ffa38d185210,Unknown complainant,,"OT-000028,OT-000022",2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017781
1dd96468-9a74-5994-ba16-5c34a4ffe2bb,FIR-017782,12204869-cdd4-56ea-bfb4-c1b6e1c4e03c,db31ec31-d850-5d4e-ab75-f0f1818c0a3e,Unknown complainant,,OT-000018,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017782
8985622f-3956-5da6-ba66-748aaf6fd611,FIR-017783,7f70dc4e-72ae-5c1e-88f2-02c7008b83ee,a57fafcf-6782-57c3-96e1-309ffe2be242,Unknown complainant,,OT-000005,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017783
1abf81c1-0441-535c-b974-4d7a73c7de20,FIR-017784,85986d4e-7d82-5c19-bd51-b0577cfdb00f,9544cf36-6ad6-5691-a238-3d0b2b0d8da1,Tamil Nadu Person PERSON-013809,,OT-000017,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017784
c4b3562f-9f49-50e6-ac3a-7056008c3caf,FIR-017785,0e025f4c-559e-5c35-81aa-72dc730211c1,3567294c-defb-5e09-9b0e-598ca519f0c0,Unknown complainant,,"OT-000020,OT-000027",2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017785
d1539284-a1f9-522a-bddd-2decbcc84cd2,FIR-017786,10bee225-648b-5e06-ae47-26ff6a542efb,b2a3d611-ca32-57d0-8d96-e7933352d866,Unknown complainant,,"OT-000011,OT-000013",2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017786
a514147a-6b47-5e60-9395-edaf9e7454a0,FIR-017787,dc1c7fed-9f53-528d-ae85-823cb502cfdc,8a0bc5ca-5cc8-5fce-b43a-75a23cc7c07e,Unknown complainant,,"OT-000022,OT-000008",2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017787
567e4b89-8ab2-55e1-a56e-9bd066214163,FIR-017788,b257d154-8a68-58f6-9422-b5e1ca1b2b5b,237f1ba7-8ba5-5044-ac95-c79a9ccffee6,Unknown complainant,,OT-000002,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017788
8b5138bb-561e-5640-bc63-83c8797777d1,FIR-017789,fd233aff-dad4-5eaf-bd94-98e3487e9ab0,d83712a8-de11-5f6e-9a0c-4f53824a5cdf,Unknown complainant,,OT-000022,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017789
4639a086-aaca-523a-a972-d43e9ba41bf5,FIR-017790,5ab5726e-8547-5b06-bad4-e66b72e965af,556e7f36-2979-5ef4-8796-206dad800ec5,Tamil Nadu Person PERSON-039494,,"OT-000026,OT-000011",2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017790
69630a1b-16e3-5d4e-9b89-2193b3a553f6,FIR-017791,490b3716-16fd-505b-aa55-aad4a8e8a046,421b11d3-5802-5918-811a-2e409f8992f4,Unknown complainant,,"OT-000002,OT-000009",2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017791
a2f5f7f8-cc7b-5298-bc65-a367eafccc32,FIR-017792,4f592476-914a-5f87-9cc0-9483945f9f04,301f9458-875f-5140-ab42-985e10d69f4d,Unknown complainant,,"OT-000011,OT-000025",2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017792
113f918a-9c3f-5636-b8ed-00efb7a67018,FIR-017793,e2cb1315-0e8a-5b5e-b25f-097696ecf049,f1955165-b882-534f-8335-8c40a0647966,Unknown complainant,,OT-000026,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017793
a4ee98ba-533c-5c11-9bef-5625ffa95c12,FIR-017794,55325b75-4859-53fc-b210-a2a6307f0307,ec870933-cc0d-528a-8a6f-50754613467b,Unknown complainant,,"OT-000017,OT-000020",2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017794
8392316f-927c-5bd7-9898-b9bef6d53015,FIR-017795,e7a17e68-8feb-5220-af73-4170c12ae04f,7dc40131-3fa8-5e4c-8c14-f6f89df84217,Unknown complainant,,OT-000028,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017795
15a3a2a1-f9c3-58c2-88d3-58f64a81603b,FIR-017796,7ca68435-eb8c-5469-93e5-be77f812e320,aafc3409-e1d4-5001-9007-612e62d48c88,Unknown complainant,,OT-000028,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017796
45971e4e-2b60-55bb-b7cd-201fe5a65c06,FIR-017797,cb6bbb89-ce93-5ce4-80ca-0843b8ae6fc1,683f1b9e-e845-5aba-8888-466f8d921e7b,Unknown complainant,,"OT-000030,OT-000014",2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017797
dec7776c-ef08-56d1-989b-46c55e67f34e,FIR-017798,4eb05056-909d-5b40-a8c0-d5c2943c08d7,02fcbcf3-0fed-5d4c-afdc-08244937d0c6,Unknown complainant,,OT-000017,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017798
0cc3cb0e-5af7-56da-913b-db1a018a907f,FIR-017799,b7b12cf0-9042-5945-b792-1ec85f3b64eb,f1e96ca2-4364-5d55-bc3b-21d1d72e3150,Unknown complainant,,OT-000028,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017799
155b47cd-dc9b-5922-8851-a9d948bd38b9,FIR-017800,f95483d3-0a52-5b7f-8859-df6ea1f04973,0d06fe7f-ae1f-5659-bf48-a299a7598634,Unknown complainant,,"OT-000007,OT-000016",2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017800
0350652e-5f78-5d37-9cb0-3acc9d7b9f61,FIR-017801,b2cf5694-ff35-5c15-8816-f7a515eda58d,0ee50fd9-bb44-5929-87e7-94dca410c1d4,Unknown complainant,,OT-000025,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017801
c1a02db0-4483-53f4-9330-0ef22ced7e9c,FIR-017802,ee7a67e4-0523-5c9e-abba-f2fe883505d1,d499b6be-94d0-5e07-b3bd-ca008f12eea5,Unknown complainant,,OT-000027,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017802
087624c0-8494-5e00-8500-4498ab02badc,FIR-017803,85f9d031-2588-5b96-9a0c-e0fa952581ea,f51abf0f-a3f4-577a-9cc6-4decb4456d4d,Unknown complainant,,OT-000022,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017803
a783a650-f7e9-55f0-9b43-97fee6bd07a3,FIR-017804,80b985bf-10fa-5e32-9b0b-44def36d0f46,e7721fda-dbcf-579b-9562-73ac9025ea13,Unknown complainant,,OT-000006,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017804
3084f2e0-93e6-5771-9dd5-8673a019088f,FIR-017805,a95f3e09-ab79-5f76-aa9f-f2e227d671ac,ae1968bf-52dc-55fb-b660-e6b3bea45d2a,Unknown complainant,,OT-000021,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017805
f25b9977-861b-566f-be3d-40f8d1add437,FIR-017806,d6688e9b-80bb-5302-b331-844bc15a2331,c3919d93-aad5-5f7f-a05c-f2a66cd11f21,Unknown complainant,,OT-000026,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017806
c89003b3-d356-5292-b94d-017944e06259,FIR-017807,2e0e8009-7400-59d9-a310-04e9c8ac841f,222e3e53-95b0-535e-8b51-820ec03c2f6c,Unknown complainant,,OT-000005,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017807
10a1915f-9c3c-5961-a257-44e3ab7467e7,FIR-017808,7427c38b-65f5-5e02-9699-66d360bf82e1,edb209cd-7c16-5188-a879-8ca012a50793,Tamil Nadu Person PERSON-034651,,OT-000026,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017808
b6516744-7bca-5f06-bcff-c1de90ac3f6d,FIR-017809,cad48ae1-fba9-5af9-9c2d-5afdaf517ede,d3ace7e5-6e33-5909-bd55-6e65f3277028,Tamil Nadu Person PERSON-013082,,OT-000007,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017809
d6d23d36-2098-5d76-a1c0-9dbcd73372fe,FIR-017810,8ebab49f-a98a-5424-a638-3f186c80fb48,9292e1a9-e40d-58d6-b845-50ee8e00fffc,Unknown complainant,,OT-000005,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017810
fb738e2b-c270-55c8-a2fa-e334995ceea2,FIR-017811,18804904-b5c5-5e8c-9c01-0ef52b21511f,fa474660-eb46-525e-af46-7ec448cc91b0,Unknown complainant,,OT-000002,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017811
63f8cc6e-cd31-5bca-9e4e-5c69fe5cd4d5,FIR-017812,4126053e-1e01-5a04-8fb1-e75ca9695f30,356b4a59-fc0f-599b-a8f7-31a2cd7bfdbc,Tamil Nadu Person PERSON-009453,,"OT-000026,OT-000017",2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017812
323cad5a-47cb-5d8c-8209-54a7bc835e92,FIR-017813,3dee1053-6140-53f1-b262-f61c9d931f44,556bed5a-4038-55ba-821a-fa6d00e30a6d,Tamil Nadu Person PERSON-008256,,OT-000023,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017813
8dba33f9-6922-571d-b8db-635a04f13482,FIR-017814,0d3e7044-5a5c-54e0-a73f-db89bc9389bf,eb891da2-3fdc-5fba-84bc-f57219ccbf44,Tamil Nadu Person PERSON-030289,,OT-000024,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017814
4bf470f3-13d3-5f34-9197-5db023d4fc68,FIR-017815,27604159-9706-53a6-9718-02dba0874f66,a6db57e3-d884-5d2b-9e48-1641b50d2d33,Unknown complainant,,OT-000026,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017815
51a7792f-9bf1-5163-81f9-c524b0708e08,FIR-017816,dac69f16-087e-5388-b0ac-670b2ea61a25,fdb7e6c4-e2d1-5baf-a897-1212d4ee82f0,Unknown complainant,,"OT-000024,OT-000028",2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017816
92804d97-acda-5a0a-b95f-ce34d5107c7e,FIR-017817,a8cf65be-673f-5aa6-ba5a-41f2c7381b02,84f85cab-ff83-5b4d-94b7-fa7e3a342f96,Tamil Nadu Person PERSON-038297,,"OT-000028,OT-000027,OT-000016",2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017817
47bbc517-4a04-541a-a244-c7584ab7e902,FIR-017818,4276897a-d4dc-52d4-bedf-1f1d21e12183,80804d97-8b91-502a-b02d-0934ff140bea,Unknown complainant,,OT-000019,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017818
14ab1713-8833-55a7-89e6-51b905f4c376,FIR-017819,1d08de5f-60c8-5d6f-964b-56aaa12c3531,1cd8969a-951a-5f0d-8939-be9af74d697a,Unknown complainant,,OT-000014,2020-01-01 00:00:00,registered,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,15_case.csv,CASE-017819
